"Book","DMC","TechName","IssueNumber","IssueYear","IssueMonth","IssueDay","DMC_ID","EMODBuild","ICNCollection","ICNCount"
"AMM","DMC-1KC46-A-28-14-1000-05A0A-720A-A","Body Tank Pre-Check Solenoid And Poppet Valve Body Installation","004","2018","04","22","OF1A19061A9FDA652743EF3F1464A0A3","","ICN-81205-KA28140234-002-01,ICN-81205-KA28140235-002-01,ICN-81205-KA28140236-002-01","3"
"AMM","DMC-1KC46-A-28-14-1100-01A0A-010A-A","BODY TANK HIGH LEVEL PILOT VALVE - REMOVAL/INSTALLATION","002","2016","12","22","FE24A221FA849EADA42E0FC7248DBED3","","","0"
"AMM","DMC-1KC46-A-28-14-1100-02A0A-520A-A","Body Tank High Level Pilot Valve Removal","004","2016","12","22","O618C052E995AAD77B1EFDDCE43739D7","","ICN-81205-KA28140128-001-01,ICN-81205-KA28140129-001-01","2"
"AMM","DMC-1KC46-A-28-14-1100-03A0A-720A-A","Body Tank High Level Pilot Valve Installation","006","2018","04","22","CF3073060ABFCE9A09705647B852313C","","","0"
"AMM","DMC-1KC46-A-28-14-1200-01A0A-010A-A","BODY TANK WIRE HARNESS - REMOVAL/INSTALLATION","004","2018","04","22","K3FA8A5D5CA36FB55B1C06C74EC99A4F","","","0"
"AMM","DMC-1KC46-A-28-14-1200-02A0A-520A-A","Body Tank Wire Harness Removal","004","2016","12","22","I3003CA18AD6BEAD1BF3FE9B6549101B","","ICN-81205-KA28140130-001-01,ICN-81205-KA28140131-001-01,ICN-81205-KA28140132-001-01,ICN-81205-KA28140133-001-01,ICN-81205-KA28140134-001-01","5"
"AMM","DMC-1KC46-A-28-14-1200-03A0A-720A-A","Body Tank Wire Harness Installation","008","2018","04","22","IE35F8B72C83F4939F7B98ED82D30E8E","","ICN-81205-KA28140130-001-01,ICN-81205-KA28140131-001-01,ICN-81205-KA28140132-001-01,ICN-81205-KA28140133-001-01,ICN-81205-KA28140134-001-01","5"
"AMM","DMC-1KC46-A-28-14-1400-01A0A-010A-A","BODY TANK DENSITOMETER - REMOVAL/INSTALLATION","002","2016","12","22","F0D9D0B2B948EEE717D5A3AA87838C13","","","0"
"AMM","DMC-1KC46-A-28-14-1400-02A0A-520A-A","Body Tank Densitometer Removal","004","2016","12","22","B33DF7CC50B226ABAC03839CA63D6CB9","","ICN-81205-KA28140135-001-01,ICN-81205-KA28140136-001-01","2"
"AMM","DMC-1KC46-A-28-14-1400-03A0A-720A-A","Body Tank Densitometer Installation","008","2018","04","22","H775119A253956AC2015B4D785457919","","ICN-81205-KA28140135-001-01,ICN-81205-KA28140136-001-01","2"
"AMM","DMC-1KC46-A-28-14-1500-01A0A-010A-A","BODY TANK COMPENSATOR - REMOVAL/INSTALLATION","002","2016","12","22","I6236B678718E529700A7665204DF018","","","0"
"AMM","DMC-1KC46-A-28-14-1500-02A0A-520A-A","Body Tank Compensator Removal","004","2016","12","22","M6D0045E38A7376DCF9CFF04572240F9","","ICN-81205-KA28140137-001-01,ICN-81205-KA28140138-001-01","2"
"AMM","DMC-1KC46-A-28-14-1500-03A0A-720A-A","Body Tank Compensator Installation","007","2017","10","22","G664ACE0809753DA8A26FEE17F020AEA","","ICN-81205-KA28140137-001-01,ICN-81205-KA28140138-001-01","2"
"AMM","DMC-1KC46-A-28-14-1600-01A0A-010A-A","BODY TANK FUEL HEIGHT SENSOR - REMOVAL/INSTALLATION","002","2016","12","22","P373003C5ADE7026C85061D4146B6D1F","","","0"
"AMM","DMC-1KC46-A-28-14-1600-02A0A-520A-A","Body Tank Fuel Height Sensor Removal","004","2016","12","22","E4646661D9D15D149649FF773991F856","","ICN-81205-KA28140139-001-01,ICN-81205-KA28140140-001-01,ICN-81205-KA28140141-001-01","3"
"AMM","DMC-1KC46-A-28-14-1600-03A0A-720A-A","Body Tank Fuel Height Sensor Installation","007","2017","10","22","D8B5372B6D2CB0319BAECAA3E2B62960","","ICN-81205-KA28140139-001-01,ICN-81205-KA28140140-001-01,ICN-81205-KA28140141-001-01","3"
"AMM","DMC-1KC46-A-28-14-1700-01A0A-010A-A","BODY TANK PUMP PRESSURE TRANSDUCER - REMOVAL/INSTALLATION","002","2016","12","22","CFE2ADEB049C64F3B2396128EB4B7D46","","","0"
"AMM","DMC-1KC46-A-28-14-1700-02A0A-520A-A","Body Tank Pump Pressure Transducer Removal","003","2016","12","22","N8C32DF4B68197B9A996FB9FE1D34411","","ICN-81205-KA28140142-001-01,ICN-81205-KA28140143-001-01","2"
"AMM","DMC-1KC46-A-28-14-1700-03A0A-720A-A","Body Tank Pump Pressure Transducer Installation","009","2018","04","22","P85E4DD419E6081032A9F5FACCF189AB","","","0"
"AMM","DMC-1KC46-A-28-14-1800-01A0A-010A-A","BODY TANK FLAME ARRESTOR - REMOVAL/INSTALLATION","002","2016","12","22","BF54572481E1E9213165A0096CA23E6A","","","0"
"AMM","DMC-1KC46-A-28-14-1800-02A0A-520A-A","Body Tank Flame Arrestor Removal","003","2016","12","22","J79EE61BC578866A2DF98EF5C89C5FFD","","ICN-81205-KA28140144-001-01,ICN-81205-KA28140145-001-01","2"
"AMM","DMC-1KC46-A-28-14-1800-03A0A-720A-A","Body Tank Flame Arrestor Installation","004","2018","04","22","ADC21427DA2F122E5D80AE51D0BE5D11","","ICN-81205-KA28140144-001-01,ICN-81205-KA28140145-001-01","2"
"AMM","DMC-1KC46-A-28-14-1900-01A0A-010A-A","BODY TANK SUMP DRAIN PANEL - REMOVAL/INSTALLATION","002","2016","12","22","HB6B16BA1499E2C42C4615D891BEB63A","","","0"
"AMM","DMC-1KC46-A-28-14-1900-02A0A-520A-A","Forward Body Tank Sump Drain Panel Removal","004","2017","04","22","I1B28C83B83AB13A87D227DC54607452","","ICN-81205-KA28140146-002-01,ICN-81205-KA28140147-001-01,ICN-81205-KA28140148-001-01","3"
"AMM","DMC-1KC46-A-28-14-1900-03A0A-520A-A","Aft Body Tank Sump Drain Panel Removal","004","2017","04","22","I9D683552449BE1ACD9BDDD9DCE0F99F","","ICN-81205-KA28140149-002-01,ICN-81205-KA28140150-001-01","2"
"AMM","DMC-1KC46-A-28-14-1900-04A0A-720A-A","Forward Body Tank Sump Drain Panel Installation","007","2018","04","22","E89C09D3142CE525F03B0197B9C9C936","","ICN-81205-KA28140146-002-01,ICN-81205-KA28140147-001-01,ICN-81205-KA28140148-001-01","3"
"AMM","DMC-1KC46-A-28-14-1900-05A0A-720A-A","Aft Body Tank Sump Drain Panel Installation","007","2018","04","22","KDA4797518800F372941DFF2D8F60B3F","","ICN-81205-KA28140149-002-01,ICN-81205-KA28140150-001-01","2"
"AMM","DMC-1KC46-A-28-14-2000-01A0A-010A-A","BODY TANK SUMP DRAIN VALVE - REMOVAL/INSTALLATION","002","2016","12","22","DDA7EE46EE054B525902369BE8EFD241","","","0"
"AMM","DMC-1KC46-A-28-14-2000-02A0A-010A-A","BODY TANK SUMP DRAIN VALVE - ADJUSTMENT/TEST","002","2016","12","22","CF40815C803333ED71ADA4371653E67E","","","0"
"AMM","DMC-1KC46-A-28-14-2000-03A0A-320A-A","Forward Body Tank Sump Drain Valve Operational Test","007","2018","04","22","PA5A8303900F2D93A2A52E6119D8EC4A","","ICN-81205-KA28140153-001-01,ICN-81205-KA28140154-001-01,ICN-81205-KA28140205-002-01","3"
"AMM","DMC-1KC46-A-28-14-2000-04A0A-320A-A","Aft Body Tank Sump Drain Valve Operational Test","008","2018","04","22","NC0687000E78605A606F4E31AF165B7A","","ICN-81205-KA28140155-001-01,ICN-81205-KA28140156-002-01,ICN-81205-KA28140206-002-01","3"
"AMM","DMC-1KC46-A-28-14-2000-05A0A-520A-A","Body Tank Sump Drain Valve Removal","004","2017","04","22","E3E304EF83A5559414AB9067441203F8","","ICN-81205-KA28140151-001-01,ICN-81205-KA28140152-002-01","2"
"AMM","DMC-1KC46-A-28-14-2000-06A0A-720A-A","Body Tank Sump Drain Valve Installation","008","2018","04","22","M352EF48E12FC1A193864934777113B5","","","0"
"AMM","DMC-1KC46-A-28-14-2100-01A0A-010A-A","BODY TANK INTERSPACE DRAIN CHECK VALVE - REMOVAL/INSTALLATION","002","2016","12","22","JB0E86215D8E1B425A27ADDA5EBD84FA","","","0"
"AMM","DMC-1KC46-A-28-14-2100-02A0A-520A-A","Body Tank Interspace Drain Check Valve Removal","002","2016","12","22","M9D8B4638317E4F14616C35B480B9914","","ICN-81205-KA28140157-001-01,ICN-81205-KA28140158-001-01","2"
"AMM","DMC-1KC46-A-28-14-2100-03A0A-720A-A","Body Tank Interspace Drain Check Valve Installation","003","2017","10","22","C42569720AC96B1E4C961BA634292B38","","ICN-81205-KA28140157-001-01,ICN-81205-KA28140158-001-01","2"
"AMM","DMC-1KC46-A-28-14-2200-01A0A-010A-A","BODY TANK HIGH LEVEL SENSOR - REMOVAL/INSTALLATION","002","2016","12","22","GAA51D7AE35CA825F70ACF656C660614","","","0"
"AMM","DMC-1KC46-A-28-14-2200-02A0A-520A-A","Body Tank High Level Sensor Removal","004","2016","12","22","BC004464C7E90989399C1A76FA7D1971","","ICN-81205-KA28140159-001-01,ICN-81205-KA28140160-001-01","2"
"AMM","DMC-1KC46-A-28-14-2200-03A0A-720A-A","Body Tank High Level Sensor Installation","006","2017","10","22","BC23E44075B3EE0740E707AF023469AC","","ICN-81205-KA28140159-001-01,ICN-81205-KA28140160-001-01","2"
"AMM","DMC-1KC46-A-28-14-2300-01A0A-010A-A","BODY TANK PRESSURE TRANSDUCER - REMOVAL/INSTALLATION","002","2016","12","22","O2597AA34CC976D4ACFA7AE19B578927","","","0"
"AMM","DMC-1KC46-A-28-14-2300-02A0A-520A-A","Body Tank Pressure Transducer Removal","003","2016","12","22","D490475BF2CCEDD7914396CEF42CE901","","ICN-81205-KA28140161-001-01,ICN-81205-KA28140162-001-01","2"
"AMM","DMC-1KC46-A-28-14-2300-03A0A-720A-A","Body Tank Pressure Transducer Installation","007","2018","04","22","E99CE8A427AD3D81940126643685C314","","ICN-81205-KA28140161-001-01,ICN-81205-KA28140162-001-01","2"
"AMM","DMC-1KC46-A-28-14-2400-01A0A-010A-A","BODY TANK BREAKAWAY VALVE QAD ADAPTER - REMOVAL/INSTALLATION","002","2016","12","22","H5E8624B4D1F4A9C1F1022A238E9DDC4","","","0"
"AMM","DMC-1KC46-A-28-14-2400-02A0A-520A-A","Body Tank Breakaway Valve Quick Attach and Disconnect Adapter Removal","003","2017","10","22","L9E6222D74D46290AAA3E4ACC792D586","","ICN-81205-KA28140163-002-01,ICN-81205-KA28140233-001-01","2"
"AMM","DMC-1KC46-A-28-14-2400-03A0A-720A-A","Body Tank Breakaway Valve Quick Attach and Disconnect Adapter Installation","007","2018","04","22","H023189938522F1B0FBD2C9138083F87","","ICN-81205-KA28140163-002-01,ICN-81205-KA28140233-001-01","2"
"AMM","DMC-1KC46-A-28-14-2500-01A0A-010A-A","BODY TANK PUMP PRESSURE SWITCH - REMOVAL/INSTALLATION","002","2016","12","22","EDE357557D09CECDCB951C37AE14D08F","","","0"
"AMM","DMC-1KC46-A-28-14-2500-02A0A-520A-A","Body Tank Pump Pressure Switch Removal","003","2016","12","22","I16286C8EAB8C6D9C6974AAA4D32E4C9","","ICN-81205-KA28140164-001-01,ICN-81205-KA28140165-001-01","2"
"AMM","DMC-1KC46-A-28-14-2500-03A0A-720A-A","Body Tank Pump Pressure Switch Installation","009","2018","04","22","EC0691CCADB75768FCA3A199631BD951","","ICN-81205-KA28140164-001-01,ICN-81205-KA28140165-001-01","2"
"AMM","DMC-1KC46-A-28-21-0000-01A0A-010A-A","PRESSURE FUELING SYSTEM - ADJUSTMENT/TEST","005","2017","12","22","N80E7631097FA46653C2972A8BA9FBC7","","","0"
"AMM","DMC-1KC46-A-28-21-0000-02A0A-010A-A","PRESSURE FUELING SYSTEM - INSPECTION/CHECK","002","2016","12","22","G64F56C3FD2C8D4BDEAF5F3E03A51280","","","0"
"AMM","DMC-1KC46-A-28-21-0000-03A0A-042A-A","PRESSURE FUELING SYSTEM - DESCRIPTION AND OPERATION","004","2017","10","22","N9D526E11E575A8063F06D3E12220B5C","","ICN-81205-KA28210007-002-01,ICN-81205-KA28210008-002-01,ICN-81205-KA28210009-002-01,ICN-81205-KA28210010-002-01,ICN-81205-KA28210011-002-01,ICN-81205-KA28210012-002-01,ICN-81205-KA28210013-002-01,ICN-81205-KA28210014-002-01,ICN-81205-KA28210015-002-01,ICN-81205-KA28210016-002-01,ICN-81205-KA28210017-002-01,ICN-81205-KA28210018-002-01,ICN-81205-KA28210019-002-01,ICN-81205-KA28210020-002-01,ICN-81205-KA28210021-002-01,ICN-81205-KA28210022-002-01,ICN-81205-KA28210023-002-01,ICN-81205-KA28210024-002-01,ICN-81205-KA28210025-002-01","19"
"AMM","DMC-1KC46-A-28-21-0000-04A0A-345A-A","Pressure Fueling System - System Test","005","2017","08","22","PB2ADA90715218F00B0910F1B98B0373","","ICN-81205-KA12110001-001-01,ICN-81205-KA12110002-001-01,ICN-81205-KA28210026-002-01,ICN-81205-KA28210027-002-01,ICN-81205-KA28210028-002-01,ICN-81205-KA28210029-002-01,ICN-81205-KA28210030-002-01","7"
"AMM","DMC-1KC46-A-28-21-0000-05A0A-347A-A","Fueling Receptacle Adapter Check","005","2017","08","22","MB877C336D8D8866FA47E056C07933FF","","ICN-81205-KA28210032-002-01,ICN-81205-KA28210033-002-01","2"
"AMM","DMC-1KC46-A-28-21-0000-06A0A-320A-A","Pressure Refueling Refuel Manifold Valve Pre-Check Operational Test","004","2017","08","22","MD1F368F95E6E931F4374574FBADDCB0","","ICN-81205-KA12110001-001-01,ICN-81205-KA12110002-001-01,ICN-81205-KA28110055-001-01,ICN-81205-KA28110056-002-01","4"
"AMM","DMC-1KC46-A-28-21-0000-07A0A-343A-A","Main and Center Tank Float Valve Onload Test (CMC IBIT)","002","2018","04","22","OE0AA80F77106455342C7E1E4DF69002","","","0"
"AMM","DMC-1KC46-A-28-21-0000-08A0A-320A-A","Center Tank Refuel Shutoff Valve Control Floats Operational Test","002","2018","04","22","DAF00A1E17DEE8B0BAE4A87CB3007AEB","","ICN-81205-KA28610160-002-01,ICN-81205-KA28610161-002-01,ICN-81205-KA28610162-002-01,ICN-81205-KA28610163-002-01","4"
"AMM","DMC-1KC46-A-28-21-0100-01A0A-010A-A","SINGLE POINT RECEPTACLE FUELING ADAPTER AND POPPET ASSEMBLY- REMOVAL/INSTALLATION","002","2016","12","22","HCD20523229EB2FAF9DAEC42C689263F","","","0"
"AMM","DMC-1KC46-A-28-21-0100-02A0A-520A-A","Single Point Receptacle Adapter Flange Removal ","002","2016","12","22","I9306EA3D3D293E2D00D1FD65EE656E4","","ICN-81205-KA28210001-002-01,ICN-81205-KA28210002-001-01","2"
"AMM","DMC-1KC46-A-28-21-0100-03A0A-520A-A","Single Point Receptacle Poppet Assembly Removal ","002","2016","12","22","B491DD754964A1CF4368F2C8137690FF","","ICN-81205-KA28210001-002-01,ICN-81205-KA28210002-001-01","2"
"AMM","DMC-1KC46-A-28-21-0100-04A0A-720A-A","Single Point Receptacle Adapter Flange Installation","004","2018","04","22","N3847E1F7070E3AAF27D2DDA07AF9912","","ICN-81205-KA28210001-002-01,ICN-81205-KA28210002-001-01","2"
"AMM","DMC-1KC46-A-28-21-0100-05A0A-720A-A","Single Point Receptacle Poppet Assembly Installation","006","2018","04","22","N8AF740E1AFFFBAF0375F80E9025643C","","ICN-81205-KA28210001-002-01,ICN-81205-KA28210002-001-01","2"
"AMM","DMC-1KC46-A-28-21-0200-01A0A-010A-A","FUELING SHUTOFF VALVE - REMOVAL/INSTALLATION","002","2016","12","22","M7D7F7CC50DE42769A4BBF06EAF969AF","","","0"
"AMM","DMC-1KC46-A-28-21-0200-02A0A-520A-A","Fueling Shutoff Valve Removal","004","2017","04","22","O14C2B0119DF43B1D7E0BB45B0931B67","","ICN-81205-KA28210034-002-01,ICN-81205-KA28210035-002-01,ICN-81205-KA28210036-002-01,ICN-81205-KA28210037-002-01,ICN-81205-KA28210038-002-01,ICN-81205-KA28210039-002-01,ICN-81205-KA28210040-002-01","7"
"AMM","DMC-1KC46-A-28-21-0200-03A0A-520A-A","Fueling Shutoff Valve Control Unit Removal ","004","2017","04","22","E835B03E58D04E40DB80C66D18F57C3B","","ICN-81205-KA28210041-002-01","1"
"AMM","DMC-1KC46-A-28-21-0200-04A0A-720A-A","Fueling Shutoff Valve Installation","007","2018","04","22","A7CE62DF6A46C9699ED473B1D536DB9C","","ICN-81205-KA28210034-002-01,ICN-81205-KA28210035-002-01,ICN-81205-KA28210036-002-01,ICN-81205-KA28210037-002-01,ICN-81205-KA28210038-002-01,ICN-81205-KA28210039-002-01,ICN-81205-KA28210040-002-01","7"
"AMM","DMC-1KC46-A-28-21-0200-05A0A-720A-A","Fueling Shutoff Valve Control Unit Installation","007","2018","04","22","ODAA12CF688011BAA4CA55812D60C019","","ICN-81205-KA28210041-002-01","1"
"AMM","DMC-1KC46-A-28-21-0500-01A0A-010A-A","FUELING MANIFOLD DRAIN CHECK VALVE - REMOVAL/INSTALLATION","002","2016","12","22","I04C5B7D7BE5C4E3CE61D959AE854306","","","0"
"AMM","DMC-1KC46-A-28-21-0500-02A0A-520A-A","Fueling Manifold Drain Check Valve Removal","004","2017","04","22","M2A8B356D3FDB36FA48CE37440189396","","ICN-81205-KA28210042-002-01","1"
"AMM","DMC-1KC46-A-28-21-0500-03A0A-720A-A","Fueling Manifold Drain Check Valve Installation","007","2018","04","22","H07BA2ED9089F7841E2697639D2AB34D","","ICN-81205-KA28210042-002-01","1"
"AMM","DMC-1KC46-A-28-21-0600-01A0A-010A-A","SWING CHECK VALVE - REMOVAL/INSTALLATION","002","2016","12","22","FAA324D328FDF25D3F4B3F7B1E035895","","","0"
"AMM","DMC-1KC46-A-28-21-0600-02A0A-520A-A","Swing Check Valve Removal","003","2016","12","22","J6107118C3156324F300CBDF7A045003","","ICN-81205-KA28210043-002-01","1"
"AMM","DMC-1KC46-A-28-21-0600-03A0A-720A-A","Swing Check Valve Installation","005","2018","04","22","A11B335E8FDCBAE1D286CF8A027BC67E","","ICN-81205-KA28210043-002-01","1"
"AMM","DMC-1KC46-A-28-21-0700-01A0A-010A-A","FUELING MANIFOLD VACUUM VALVE - REMOVAL/INSTALLATION","002","2016","12","22","H0C254E252085192B37F41ABE5FC81F5","","","0"
"AMM","DMC-1KC46-A-28-21-0700-02A0A-520A-A","Fueling Manifold Vacuum Valve Removal","003","2016","12","22","EDC54A678A0A1C83809E49146720651B","","ICN-81205-KA28210044-002-01","1"
"AMM","DMC-1KC46-A-28-21-0700-03A0A-720A-A","Fueling Manifold Vacuum Valve Installation","006","2018","04","22","FE798D47161EDD165A5164028B023A5E","","ICN-81205-KA28210044-002-01","1"
"AMM","DMC-1KC46-A-28-21-0800-01A0A-010A-A","FUELING MANIFOLD PRESSURE RELIEF VALVE - REMOVAL/INSTALLATION","002","2016","12","22","O61047ACCA86307B57476E7135A58462","","","0"
"AMM","DMC-1KC46-A-28-21-0800-02A0A-520A-A","Fueling Manifold Pressure Relief Valve Removal","004","2017","04","22","AA11E308828550E724DF90E572B79622","","ICN-81205-KA28210045-002-01","1"
"AMM","DMC-1KC46-A-28-21-0800-03A0A-720A-A","Fueling Manifold Pressure Relief Valve Installation","006","2018","04","22","MCF77A8E1F5D7F92535EFD9AA2501EA4","","ICN-81205-KA28210045-002-01","1"
"AMM","DMC-1KC46-A-28-21-0900-01A0A-010A-A","GROUND FUELING POWER CONTROL SWITCH - REMOVAL/INSTALLATION","002","2016","12","22","B1840C5E7AD0EB566098DEC773EEC227","","","0"
"AMM","DMC-1KC46-A-28-21-0900-02A0A-520A-A","Ground Fueling Power Control Switch Removal","004","2017","04","22","K1646DC55EB7D7B050D75186C92E6325","","ICN-81205-KA28210003-001-01,ICN-81205-KA28210004-001-01","2"
"AMM","DMC-1KC46-A-28-21-0900-03A0A-720A-A","Ground Fueling Power Control Switch Installation","006","2018","04","22","H6975EF81D2700DB40E70EA553902B92","","ICN-81205-KA28210003-001-01,ICN-81205-KA28210004-001-01","2"
"AMM","DMC-1KC46-A-28-21-1300-01A0A-010A-A","GROUND REFUEL PANEL - REMOVAL/INSTALLATION","002","2016","12","22","OB99CCFDBD17E20D554F1F7EC96096E4","","","0"
"AMM","DMC-1KC46-A-28-21-1300-02A0A-520A-A","Ground Refuel Panel Removal","004","2017","04","22","FFA2D70B380472EAA31056169446FB23","","ICN-81205-KA28210005-002-01,ICN-81205-KA28210006-002-01,ICN-81205-KA28210046-002-01","3"
"AMM","DMC-1KC46-A-28-21-1300-03A0A-720A-A","Ground Refuel Panel Installation","008","2018","04","22","PA842FE34A17718437F8EEF9166FA115","","ICN-81205-KA28210005-002-01,ICN-81205-KA28210006-002-01,ICN-81205-KA28210046-002-01","3"
"AMM","DMC-1KC46-A-28-21-1400-01A0A-010A-A","BODY TANK FUEL LINE BREAKAWAY VALVE - REMOVAL/INSTALLATION","002","2016","12","22","E704506889AD8D4ACAD1F7101CA88698","","","0"
"AMM","DMC-1KC46-A-28-21-1400-02A0A-520A-A","Body Tank Fuel Line Breakaway Valve Removal","007","2018","04","22","E40F992FF4826CEE07A1BEDA4BA32DFF","","ICN-81205-KA28210047-002-01,ICN-81205-KA28210048-002-01,ICN-81205-KA28210049-002-01,ICN-81205-KA28210050-002-01,ICN-81205-KA28210051-002-01,ICN-81205-KA28210052-002-01","6"
"AMM","DMC-1KC46-A-28-21-1400-03A0A-720A-A","Body Tank Fuel Line Breakaway Valve Installation","007","2018","04","22","MEA9B6D0A6F647489B975DAABD59FCC4","","ICN-81205-KA28210047-002-01,ICN-81205-KA28210048-002-01,ICN-81205-KA28210049-002-01,ICN-81205-KA28210050-002-01,ICN-81205-KA28210051-002-01,ICN-81205-KA28210052-002-01","6"
"AMM","DMC-1KC46-A-28-22-0000-01A0A-010A-A","ENGINE FUEL FEED SYSTEM - ADJUSTMENT/TEST","004","2017","08","22","NFC6B13CF711A740CB73513CBF387A01","","","0"
"AMM","DMC-1KC46-A-28-22-0000-02A0A-042A-A","ENGINE FUEL FEED SYSTEM - DESCRIPTION AND OPERATION","002","2016","08","22","J87352C36565C885D2251B2EBE736C9C","","ICN-81205-KA28220044-002-01,ICN-81205-KA28220045-002-01,ICN-81205-KA28220046-002-01,ICN-81205-KA28220047-002-01,ICN-81205-KA28220048-002-01,ICN-81205-KA28220049-002-01,ICN-81205-KA28220050-002-01,ICN-81205-KA28220051-002-01,ICN-81205-KA28220052-002-01,ICN-81205-KA28220053-002-01,ICN-81205-KA28220054-002-01,ICN-81205-KA28220055-002-01,ICN-81205-KA28220056-002-01,ICN-81205-KA28220057-002-01,ICN-81205-KA28220058-002-01,ICN-81205-KA28220059-002-01,ICN-81205-KA28220060-002-01,ICN-81205-KA28220061-002-01,ICN-81205-KA28220062-002-01,ICN-81205-KA28220063-002-01,ICN-81205-KA28220064-002-01,ICN-81205-KA28220065-002-01,ICN-81205-KA28220066-002-01,ICN-81205-KA28220067-002-01","24"
"AMM","DMC-1KC46-A-28-22-0000-03A0A-320A-A","Operational Test - Engine Fuel-Feed System","005","2017","08","22","A5C33178784CDA5CB3F6A46D93A61678","","ICN-81205-KA28220068-002-01","1"
"AMM","DMC-1KC46-A-28-22-0000-04A0A-320A-A","Operational Test - Engine Fuel Crossfeed Valve","003","2016","12","22","K3BC4CEADF7C263AF40233AE0C31E089","","ICN-81205-KA28220068-002-01","1"
"AMM","DMC-1KC46-A-28-22-0000-05A0A-320A-A","Operational Test - Float-Operated Shutoff Valve","003","2016","12","22","P65FB77025314CB9EF5694DCC435260B","","ICN-81205-KA28220068-002-01,ICN-81205-KA28220069-002-01","2"
"AMM","DMC-1KC46-A-28-22-0000-06A0A-320A-A","Emergency Fuel Shutoff Battery Test","003","2016","12","22","PEB379709767054BA1A6D7F3AD65E6AE","","","0"
"AMM","DMC-1KC46-A-28-22-0000-07A0A-320A-A","Ground Fault Interrupter (GFI) - Operational Test","006","2017","12","22","FB275FB753011042CFB693D46E41B433","","","0"
"AMM","DMC-1KC46-A-28-22-0000-08A0A-340A-A","Engine Fuel Suction Feed - Operational Test ","004","2017","08","22","L17B0D78CBD738C9A49443E3FB020019","","","0"
"AMM","DMC-1KC46-A-28-22-0000-09A0A-340A-A","Functional Test - Engine Fuel Crossfeed Valve","004","2017","08","22","B6510D144134300CA3CD7EAEA22C62A8","","","0"
"AMM","DMC-1KC46-A-28-22-0000-10A0A-345A-A","System Test - Fuel Scavenge System","004","2018","04","22","LC8793BD1F5DDE024D4F613EFF089994","","ICN-81205-KA28220068-002-01,ICN-81205-KA28220069-002-01","2"
"AMM","DMC-1KC46-A-28-22-0000-11A0A-367A-A","AC Fuel Pumps - Insulation Resistance Test","007","2018","04","22","G0969F51EC66A5B299B7940575572E8F","","","0"
"AMM","DMC-1KC46-A-28-22-0000-12A0A-369A-A","Phase Check of the Fuel Pump Wiring","002","2016","12","22","B48A166630962D2540CDE4B2A8400DD5","","","0"
"AMM","DMC-1KC46-A-28-22-0000-14A0A-340A-A","Center Tank Override Fuel Pump Un-Commanded On - Functional Test","006","2018","04","22","GF3090E514201BF88131FDD30FA11D15","","","0"
"AMM","DMC-1KC46-A-28-22-0000-15A0A-340A-A","Override Pump and Body Fuel Tank Transfer Pump Auto Shutoff Functional Test","003","2017","12","22","M8D88905D28F245ED41FB5708484F26A","","","0"
"AMM","DMC-1KC46-A-28-22-0100-01A0A-010A-A","ENGINE FUEL SHUTOFF VALVE - REMOVAL/INSTALLATION","002","2016","12","22","E098840179E98A9792F900F4B61F3EB1","","","0"
